'id';'code';'name';'parent_id/id'
'material.product_category_material_1_1_26_178';'178';'1.78mm板厚';'material.product_category_material_1_1_26'
'material.product_category_material_1_1_26_050';'050';'0.50mm板厚';'material.product_category_material_1_1_26'
'material.product_category_material_1_1_27_025';'025';'0.25mm板厚';'material.product_category_material_1_1_27'
'material.product_category_material_1_1_27_050';'050';'0.50mm板厚';'material.product_category_material_1_1_27'
'material.product_category_material_1_1_28_025';'025';'0.25mm板厚';'material.product_category_material_1_1_28'
'material.product_category_material_1_1_28_051';'051';'0.51mm板厚';'material.product_category_material_1_1_28'
'material.product_category_material_1_1_28_076';'076';'0.76mm板厚';'material.product_category_material_1_1_28'
'material.product_category_material_1_1_28_078';'078';'0.78mm板厚';'material.product_category_material_1_1_28'
'material.product_category_material_1_1_28_127';'127';'1.27mm板厚';'material.product_category_material_1_1_28'
'material.product_category_material_1_1_28_157';'157';'1.57mm板厚';'material.product_category_material_1_1_28'
'material.product_category_material_1_1_28_317';'317';'3.17mm板厚';'material.product_category_material_1_1_28'
'material.product_category_material_1_1_29_162';'162';'1.62mm板厚';'material.product_category_material_1_1_29'
'material.product_category_material_1_1_30_025';'025';'0.25mm板厚';'material.product_category_material_1_1_30'
'material.product_category_material_1_1_30_050';'050';'0.50mm板厚';'material.product_category_material_1_1_30'
'material.product_category_material_1_1_31_233';'233';'2.33mm板厚';'material.product_category_material_1_1_31'
'material.product_category_material_1_1_31_152';'152';'1.52mm板厚';'material.product_category_material_1_1_31'
'material.product_category_material_1_1_32_078';'078';'0.78mm板厚';'material.product_category_material_1_1_32'
'material.product_category_material_1_1_32_050';'050';'0.50mm板厚';'material.product_category_material_1_1_32'
'material.product_category_material_1_1_32_025';'025';'0.25mm板厚';'material.product_category_material_1_1_32'
'material.product_category_material_1_1_33_076';'076';'0.76mm板厚';'material.product_category_material_1_1_33'
'material.product_category_material_1_1_34_076';'076';'0.76mm板厚';'material.product_category_material_1_1_34'
'material.product_category_material_1_1_34_152';'152';'1.52mm板厚';'material.product_category_material_1_1_34'
'material.product_category_material_1_1_34_050';'050';'0.50mm板厚';'material.product_category_material_1_1_34'
'material.product_category_material_1_1_35_063';'063';'0.63mm板厚';'material.product_category_material_1_1_35'
'material.product_category_material_1_1_36_152';'152';'1.52mm板厚';'material.product_category_material_1_1_36'
'material.product_category_material_1_1_36_076';'076';'0.76mm板厚';'material.product_category_material_1_1_36'
'material.product_category_material_1_1_36_063';'063';'0.63mm板厚';'material.product_category_material_1_1_36'
'material.product_category_material_1_1_37_050';'050';'0.50mm板厚';'material.product_category_material_1_1_37'
'material.product_category_material_1_1_37_025';'025';'0.25mm板厚';'material.product_category_material_1_1_37'
'material.product_category_material_1_1_37_076';'076';'0.76mm板厚';'material.product_category_material_1_1_37'
'material.product_category_material_1_1_39_081';'081';'0.81mm板厚';'material.product_category_material_1_1_39'
'material.product_category_material_1_1_40_127';'127';'1.27mm板厚';'material.product_category_material_1_1_40'
'material.product_category_material_1_1_40_050';'050';'0.50mm板厚';'material.product_category_material_1_1_40'
'material.product_category_material_1_1_40_025';'025';'0.25mm板厚';'material.product_category_material_1_1_40'
'material.product_category_material_1_1_40_076';'076';'0.76mm板厚';'material.product_category_material_1_1_40'
'material.product_category_material_1_1_40_070';'070';'0.70mm板厚';'material.product_category_material_1_1_40'
'material.product_category_material_1_1_41_050';'050';'0.50mm板厚';'material.product_category_material_1_1_41'
'material.product_category_material_1_1_41_025';'025';'0.25mm板厚';'material.product_category_material_1_1_41'
'material.product_category_material_1_1_41_076';'076';'0.76mm板厚';'material.product_category_material_1_1_41'
'material.product_category_material_1_1_41_147';'147';'1.47mm板厚';'material.product_category_material_1_1_41'
'material.product_category_material_1_1_42_050';'050';'0.50mm板厚';'material.product_category_material_1_1_42'
'material.product_category_material_1_1_42_025';'025';'0.25mm板厚';'material.product_category_material_1_1_42'
'material.product_category_material_1_1_42_076';'076';'0.76mm板厚';'material.product_category_material_1_1_42'
'material.product_category_material_1_1_42_030';'030';'0.30mm板厚';'material.product_category_material_1_1_42'
'material.product_category_material_1_1_42_020';'020';'0.20mm板厚';'material.product_category_material_1_1_42'
'material.product_category_material_1_1_42_152';'152';'1.52mm板厚';'material.product_category_material_1_1_42'
'material.product_category_material_1_1_43_050';'050';'0.50mm板厚';'material.product_category_material_1_1_43'
'material.product_category_material_1_1_43_025';'025';'0.25mm板厚';'material.product_category_material_1_1_43'
'material.product_category_material_1_1_43_152';'152';'1.52mm板厚';'material.product_category_material_1_1_43'
'material.product_category_material_1_1_43_149';'149';'1.49mm板厚';'material.product_category_material_1_1_43'
'material.product_category_material_1_1_43_063';'063';'0.63mm板厚';'material.product_category_material_1_1_43'
'material.product_category_material_1_1_44_076';'076';'0.76mm板厚';'material.product_category_material_1_1_44'
'material.product_category_material_1_1_44_317';'317';'3.17mm板厚';'material.product_category_material_1_1_44'
'material.product_category_material_1_1_44_050';'050';'0.50mm板厚';'material.product_category_material_1_1_44'
'material.product_category_material_1_1_44_152';'152';'1.52mm板厚';'material.product_category_material_1_1_44'
'material.product_category_material_1_1_44_203';'203';'2.03mm板厚';'material.product_category_material_1_1_44'
'material.product_category_material_1_1_45_076';'076';'0.76mm板厚';'material.product_category_material_1_1_45'
'material.product_category_material_1_1_45_152';'152';'1.52mm板厚';'material.product_category_material_1_1_45'
'material.product_category_material_1_1_45_101';'101';'1.01mm板厚';'material.product_category_material_1_1_45'
'material.product_category_material_1_1_46_152';'152';'1.52mm板厚';'material.product_category_material_1_1_46'
'material.product_category_material_1_1_46_076';'076';'0.76mm板厚';'material.product_category_material_1_1_46'
'material.product_category_material_1_1_46_050';'050';'0.50mm板厚';'material.product_category_material_1_1_46'
'material.product_category_material_1_1_46_157';'157';'1.57mm板厚';'material.product_category_material_1_1_46'
'material.product_category_material_1_1_47_076';'076';'0.76mm板厚';'material.product_category_material_1_1_47'
'material.product_category_material_1_1_47_050';'050';'0.50mm板厚';'material.product_category_material_1_1_47'
'material.product_category_material_1_1_48_076';'076';'0.76mm板厚';'material.product_category_material_1_1_48'
'material.product_category_material_1_1_48_050';'050';'0.50mm板厚';'material.product_category_material_1_1_48'
'material.product_category_material_1_1_48_078';'078';'0.78mm板厚';'material.product_category_material_1_1_48'
'material.product_category_material_1_1_49_127';'127';'1.27mm板厚';'material.product_category_material_1_1_49'
'material.product_category_material_1_1_49_152';'152';'1.52mm板厚';'material.product_category_material_1_1_49'
'material.product_category_material_1_1_50_157';'157';'1.57mm板厚';'material.product_category_material_1_1_50'
'material.product_category_material_1_1_50_149';'149';'1.49mm板厚';'material.product_category_material_1_1_50'
'material.product_category_material_1_1_50_060';'060';'0.60mm板厚';'material.product_category_material_1_1_50'
'material.product_category_material_1_1_50_076';'076';'0.76mm板厚';'material.product_category_material_1_1_50'
'material.product_category_material_1_1_50_102';'102';'1.02mm板厚';'material.product_category_material_1_1_50'
'material.product_category_material_1_1_51_157';'157';'1.57mm板厚';'material.product_category_material_1_1_51'
'material.product_category_material_1_1_52_076';'076';'0.76mm板厚';'material.product_category_material_1_1_52'
'material.product_category_material_1_1_53_076';'076';'0.76mm板厚';'material.product_category_material_1_1_53'
'material.product_category_material_1_1_54_076';'076';'0.76mm板厚';'material.product_category_material_1_1_54'
'material.product_category_material_1_1_54_050';'050';'0.50mm板厚';'material.product_category_material_1_1_54'
'material.product_category_material_1_1_54_025';'025';'0.25mm板厚';'material.product_category_material_1_1_54'
'material.product_category_material_1_1_55_076';'076';'0.76mm板厚';'material.product_category_material_1_1_55'
'material.product_category_material_1_1_55_012';'012';'0.12mm板厚';'material.product_category_material_1_1_55'
'material.product_category_material_1_1_55_236';'236';'2.36mm板厚';'material.product_category_material_1_1_55'
'material.product_category_material_1_1_55_101';'101';'1.01mm板厚';'material.product_category_material_1_1_55'
'material.product_category_material_1_1_55_025';'025';'0.25mm板厚';'material.product_category_material_1_1_55'
'material.product_category_material_1_1_56_050';'050';'0.50mm板厚';'material.product_category_material_1_1_56'
'material.product_category_material_1_1_57_060';'060';'0.60mm板厚';'material.product_category_material_1_1_57'
'material.product_category_material_1_1_57_050';'050';'0.50mm板厚';'material.product_category_material_1_1_57'
'material.product_category_material_1_1_57_076';'076';'0.76mm板厚';'material.product_category_material_1_1_57'
'material.product_category_material_1_1_58_010';'010';'0.10mm板厚';'material.product_category_material_1_1_58'
'material.product_category_material_1_1_58_076';'076';'0.76mm板厚';'material.product_category_material_1_1_58'
'material.product_category_material_1_1_58_051';'051';'0.51mm板厚';'material.product_category_material_1_1_58'
'material.product_category_material_1_1_59_078';'078';'0.78mm板厚';'material.product_category_material_1_1_59'
'material.product_category_material_1_1_60_063';'063';'0.63mm板厚';'material.product_category_material_1_1_60'
'material.product_category_material_1_1_60_100';'100';'1.00mm板厚';'material.product_category_material_1_1_60'
'material.product_category_material_1_1_60_076';'076';'0.76mm板厚';'material.product_category_material_1_1_60'
'material.product_category_material_1_1_60_038';'038';'0.38mm板厚';'material.product_category_material_1_1_60'
'material.product_category_material_1_1_60_050';'050';'0.50mm板厚';'material.product_category_material_1_1_60'
'material.product_category_material_1_1_60_200';'200';'2.00mm板厚';'material.product_category_material_1_1_60'
'material.product_category_material_1_1_61_050';'050';'0.50mm板厚';'material.product_category_material_1_1_61'
'material.product_category_material_1_1_62_100';'100';'1.00mm板厚';'material.product_category_material_1_1_62'
'material.product_category_material_1_1_62_140';'140';'1.4mm板厚';'material.product_category_material_1_1_62'
'material.product_category_material_1_1_62_157';'157';'1.57mm板厚';'material.product_category_material_1_1_62'
'material.product_category_material_1_1_63_100';'100';'1.00mm板厚';'material.product_category_material_1_1_63'
'material.product_category_material_1_1_63_160';'160';'1.60mm板厚';'material.product_category_material_1_1_63'
'material.product_category_material_1_1_63_200';'200';'2.00mm板厚';'material.product_category_material_1_1_63'
'material.product_category_material_1_1_64_014';'014';'1.4mm板厚';'material.product_category_material_1_1_63'
'material.product_category_material_1_1_64_012';'012';'0.12mm板厚';'material.product_category_material_1_1_64'
'material.product_category_material_1_1_64_025';'025';'0.25mm板厚';'material.product_category_material_1_1_64'
'material.product_category_material_1_1_64_020';'020';'0.20mm板厚';'material.product_category_material_1_1_64'
'material.product_category_material_1_1_64_040';'040';'0.40mm板厚';'material.product_category_material_1_1_64'
'material.product_category_material_1_1_64_050';'050';'0.50mm板厚';'material.product_category_material_1_1_64'
'material.product_category_material_1_1_64_060';'060';'0.60mm板厚';'material.product_category_material_1_1_64'
'material.product_category_material_1_1_64_070';'070';'0.70mm板厚';'material.product_category_material_1_1_64'
'material.product_category_material_1_1_64_080';'080';'0.80mm板厚';'material.product_category_material_1_1_64'
'material.product_category_material_1_1_64_090';'090';'0.90mm板厚';'material.product_category_material_1_1_64'
'material.product_category_material_1_1_64_100';'010';'0.10mm板厚';'material.product_category_material_1_1_64'
'material.product_category_material_1_1_64_120';'120';'1.20mm板厚';'material.product_category_material_1_1_64'
'material.product_category_material_1_1_64_150';'150';'1.50mm板厚';'material.product_category_material_1_1_64'
'material.product_category_material_1_1_64_200';'200';'2.00mm板厚';'material.product_category_material_1_1_64'
'material.product_category_material_1_1_64_220';'220';'2.20mm板厚';'material.product_category_material_1_1_64'
'material.product_category_material_1_1_64_230';'230';'2.30mm板厚';'material.product_category_material_1_1_64'
'material.product_category_material_1_1_64_307';'307';'3.07mm板厚';'material.product_category_material_1_1_64'
'material.product_category_material_1_1_64_310';'310';'3.10mm板厚';'material.product_category_material_1_1_64'
'material.product_category_material_1_1_64_350';'350';'3.50mm板厚';'material.product_category_material_1_1_64'
'material.product_category_material_1_1_64_400';'400';'4.00mm板厚';'material.product_category_material_1_1_64'
'material.product_category_material_1_1_64_450';'450';'4.50mm板厚';'material.product_category_material_1_1_64'
'material.product_category_material_1_1_65_180';'180';'1.80mm板厚';'material.product_category_material_1_1_65'
'material.product_category_material_1_1_65_140';'140';'1.4mm板厚';'material.product_category_material_1_1_65'
'material.product_category_material_1_1_65_850';'850';'8.50mm板厚';'material.product_category_material_1_1_65'
'material.product_category_material_1_1_65_900';'900';'9.00mm板厚';'material.product_category_material_1_1_65'
'material.product_category_material_1_1_65_800';'800';'8.00mm板厚';'material.product_category_material_1_1_65'
'material.product_category_material_1_1_65_1000';'1000';'10.00mm板厚';'material.product_category_material_1_1_65'
'material.product_category_material_1_1_65_100';'100';'1.00mm板厚';'material.product_category_material_1_1_65'
'material.product_category_material_1_1_65_500';'500';'5.00mm板厚';'material.product_category_material_1_1_65'
'material.product_category_material_1_1_65_300';'300';'3.00mm板厚';'material.product_category_material_1_1_65'
'material.product_category_material_1_1_66_160';'160';'1.60mm板厚';'material.product_category_material_1_1_66'
'material.product_category_material_1_1_66_070';'070';'0.70mm板厚';'material.product_category_material_1_1_66'
'material.product_category_material_1_1_66_080';'080';'0.80mm板厚';'material.product_category_material_1_1_66'
'material.product_category_material_1_1_66_150';'150';'1.50mm板厚';'material.product_category_material_1_1_66'
'material.product_category_material_1_1_67_050';'050';'0.50mm板厚';'material.product_category_material_1_1_67'
'material.product_category_material_1_1_68_076';'076';'0.76mm板厚';'material.product_category_material_1_1_68'
'material.product_category_material_1_1_69_020';'020';'0.20mm板厚';'material.product_category_material_1_1_69'
'material.product_category_material_1_1_69_023';'023';'0.23mm板厚';'material.product_category_material_1_1_69'
'material.product_category_material_1_1_69_025';'025';'0.25mm板厚';'material.product_category_material_1_1_69'
'material.product_category_material_1_1_70_060';'060';'0.60mm板厚';'material.product_category_material_1_1_70'
'material.product_category_material_1_1_71_063';'063';'0.63mm板厚';'material.product_category_material_1_1_71'
'material.product_category_material_1_1_71_025';'025';'0.25mm板厚';'material.product_category_material_1_1_71'
'material.product_category_material_1_1_71_127';'127';'1.27mm板厚';'material.product_category_material_1_1_71'
'material.product_category_material_1_1_71_050';'050';'0.50mm板厚';'material.product_category_material_1_1_71'
'material.product_category_material_1_1_72_076';'076';'0.76mm板厚';'material.product_category_material_1_1_72'
'material.product_category_material_1_1_73_100';'100';'1.00mm板厚';'material.product_category_material_1_1_73'
'material.product_category_material_1_1_73_010';'010';'0.10mm板厚';'material.product_category_material_1_1_73'
'material.product_category_material_1_1_73_150';'150';'1.50mm板厚';'material.product_category_material_1_1_73'
'material.product_category_material_1_1_74_160';'160';'1.60mm板厚';'material.product_category_material_1_1_74'
'material.product_category_material_1_1_74_020';'020';'0.20mm板厚';'material.product_category_material_1_1_74'
'material.product_category_material_1_1_74_030';'030';'0.30mm板厚';'material.product_category_material_1_1_74'
'material.product_category_material_1_1_74_050';'050';'0.50mm板厚';'material.product_category_material_1_1_74'
'material.product_category_material_1_1_74_060';'060';'0.60mm板厚';'material.product_category_material_1_1_74'
'material.product_category_material_1_1_74_070';'070';'0.70mm板厚';'material.product_category_material_1_1_74'
'material.product_category_material_1_1_74_080';'080';'0.80mm板厚';'material.product_category_material_1_1_74'
'material.product_category_material_1_1_74_090';'090';'0.90mm板厚';'material.product_category_material_1_1_74'
'material.product_category_material_1_1_74_100';'100';'1.00mm板厚';'material.product_category_material_1_1_74'
'material.product_category_material_1_1_74_110';'110';'1.10mm板厚';'material.product_category_material_1_1_74'
'material.product_category_material_1_1_74_038';'038';'0.38mm板厚';'material.product_category_material_1_1_74'
'material.product_category_material_1_1_74_150';'150';'1.50mm板厚';'material.product_category_material_1_1_74'
'material.product_category_material_1_1_74_120';'120';'1.20mm板厚';'material.product_category_material_1_1_74'
'material.product_category_material_1_1_74_140';'140';'1.40mm板厚';'material.product_category_material_1_1_74'
'material.product_category_material_1_1_75_010';'010';'0.10mm板厚';'material.product_category_material_1_1_75'
'material.product_category_material_1_1_75_011';'011';'0.11mm板厚';'material.product_category_material_1_1_75'
'material.product_category_material_1_1_75_013';'013';'0.13mm板厚';'material.product_category_material_1_1_75'
'material.product_category_material_1_1_75_018';'018';'0.18mm板厚';'material.product_category_material_1_1_75'
'material.product_category_material_1_1_75_020';'020';'0.20mm板厚';'material.product_category_material_1_1_75'
'material.product_category_material_1_1_75_040';'040';'0.40mm板厚';'material.product_category_material_1_1_75'
'material.product_category_material_1_1_75_050';'050';'0.50mm板厚';'material.product_category_material_1_1_75'
'material.product_category_material_1_1_75_060';'060';'0.60mm板厚';'material.product_category_material_1_1_75'
'material.product_category_material_1_1_75_070';'070';'0.70mm板厚';'material.product_category_material_1_1_75'
'material.product_category_material_1_1_75_090';'090';'0.90mm板厚';'material.product_category_material_1_1_75'
'material.product_category_material_1_1_75_100';'100';'1.00mm板厚';'material.product_category_material_1_1_75'
'material.product_category_material_1_1_75_120';'120';'1.20mm板厚';'material.product_category_material_1_1_75'
'material.product_category_material_1_1_75_150';'150';'1.50mm板厚';'material.product_category_material_1_1_75'
'material.product_category_material_1_1_75_200';'200';'2.00mm板厚';'material.product_category_material_1_1_75'
'material.product_category_material_1_1_76_010';'010';'0.10mm板厚';'material.product_category_material_1_1_76'
'material.product_category_material_1_1_76_011';'011';'0.11mm板厚';'material.product_category_material_1_1_76'
'material.product_category_material_1_1_76_013';'013';'0.13mm板厚';'material.product_category_material_1_1_76'
'material.product_category_material_1_1_76_020';'020';'0.20mm板厚';'material.product_category_material_1_1_76'
'material.product_category_material_1_1_76_033';'033';'0.33mm板厚';'material.product_category_material_1_1_76'
'material.product_category_material_1_1_76_040';'040';'0.40mm板厚';'material.product_category_material_1_1_76'
'material.product_category_material_1_1_76_050';'050';'0.50mm板厚';'material.product_category_material_1_1_76'
'material.product_category_material_1_1_77_080';'080';'0.80mm板厚';'material.product_category_material_1_1_77'
'material.product_category_material_1_1_77_025';'025';'0.25mm板厚';'material.product_category_material_1_1_77'
'material.product_category_material_1_1_78_152';'152';'1.52mm板厚';'material.product_category_material_1_1_78'
'material.product_category_material_1_1_79_064';'064';'0.64mm板厚';'material.product_category_material_1_1_79'
'material.product_category_material_1_1_79_013';'013';'0.13mm板厚';'material.product_category_material_1_1_79'
'material.product_category_material_1_1_80_127';'127';'1.27mm板厚';'material.product_category_material_1_1_80'
'material.product_category_material_1_1_81_128';'010';'0.10mm板厚';'material.product_category_material_1_1_81'
'material.product_category_material_1_1_81_080';'080';'0.80mm板厚';'material.product_category_material_1_1_81'
'material.product_category_material_1_1_81_030';'030';'0.30mm板厚';'material.product_category_material_1_1_81'
'material.product_category_material_1_1_81_039';'039';'0.39mm板厚';'material.product_category_material_1_1_81'
'material.product_category_material_1_1_81_011';'011';'0.11mm板厚';'material.product_category_material_1_1_81'
'material.product_category_material_1_1_81_038';'038';'0.38mm板厚';'material.product_category_material_1_1_81'
'material.product_category_material_1_1_81_120';'120';'1.20mm板厚';'material.product_category_material_1_1_81'
'material.product_category_material_1_1_81_100';'100';'1.00mm板厚';'material.product_category_material_1_1_81'
'material.product_category_material_1_1_82_005';'005';'5mil板厚';'material.product_category_material_1_1_82'
'material.product_category_material_1_1_82_007';'007';'7mil板厚';'material.product_category_material_1_1_82'
'material.product_category_material_1_1_82_003';'003';'3mil板厚';'material.product_category_material_1_1_82'
'material.product_category_material_1_1_82_008';'008';'8mil板厚';'material.product_category_material_1_1_82'
'material.product_category_material_1_1_83_160';'160';'1.60mm板厚';'material.product_category_material_1_1_83'
'material.product_category_material_1_1_83_040';'040';'0.40mm板厚';'material.product_category_material_1_1_83'
'material.product_category_material_1_1_83_011';'011';'0.11mm板厚';'material.product_category_material_1_1_83'
'material.product_category_material_1_1_83_013';'013';'0.13mm板厚';'material.product_category_material_1_1_83'
'material.product_category_material_1_1_83_100';'100';'1.00mm板厚';'material.product_category_material_1_1_83'
'material.product_category_material_1_1_83_010';'010';'0.10mm(不含铜)板厚';'material.product_category_material_1_1_83'
'material.product_category_material_1_1_84_010';'010';'0.10mm(不含铜)板厚';'material.product_category_material_1_1_84'
'material.product_category_material_1_1_84_046';'046';'0.46mm(不含铜)板厚';'material.product_category_material_1_1_84'
'material.product_category_material_1_1_84_015';'015';'0.15mm(不含铜)板厚';'material.product_category_material_1_1_84'
'material.product_category_material_1_1_84_013';'013';'0.13mm(不含铜)板厚';'material.product_category_material_1_1_84'
'material.product_category_material_1_1_85_150';'150';'1.50mm板厚';'material.product_category_material_1_1_85'
'material.product_category_material_1_1_85_160';'160';'1.60mm板厚';'material.product_category_material_1_1_85'
'material.product_category_material_1_1_86_310';'310';'3.10mm板厚';'material.product_category_material_1_1_86'
'material.product_category_material_1_1_87_015';'015';'0.15mm(不含铜)板厚';'material.product_category_material_1_1_87'
'material.product_category_material_1_1_87_010';'010';'0.10mm(不含铜)板厚';'material.product_category_material_1_1_87'
'material.product_category_material_1_1_88_015';'015';'0.15mm(不含铜)板厚';'material.product_category_material_1_1_88'
'material.product_category_material_1_1_88_050';'050';'0.50mm板厚';'material.product_category_material_1_1_88'
'material.product_category_material_1_1_89_051';'051';'0.51mm(不含铜)板厚(20mil)';'material.product_category_material_1_1_89'
'material.product_category_material_1_1_90_060';'060';'0.60mm板厚';'material.product_category_material_1_1_90'
'material.product_category_material_1_1_91_076';'076';'0.76mm板厚';'material.product_category_material_1_1_91'
'material.product_category_material_1_1_91_050';'050';'0.50mm板厚';'material.product_category_material_1_1_91'
'material.product_category_material_1_6_0_000';'000';'RCC';'material.product_category_material_1_6_0'
'material.product_category_material_1_7_1_000';'000';'S0165';'material.product_category_material_1_7_1'
'material.product_category_material_1_7_2_000';'000';'S0401';'material.product_category_material_1_7_2'
'material.product_category_material_1_7_3_000';'000';'S1000-2';'material.product_category_material_1_7_3'
'material.product_category_material_1_7_3_001';'001';'S1000-2MP';'material.product_category_material_1_7_3'
'material.product_category_material_1_7_4_000';'000';'S1860B';'material.product_category_material_1_7_4'
'material.product_category_material_1_7_5_000';'000';'ARLON';'material.product_category_material_1_7_5'
'material.product_category_material_1_7_6_000';'000';'IT150DATC';'material.product_category_material_1_7_6'
'material.product_category_material_1_7_7_000';'000';'IT158';'material.product_category_material_1_7_7'
'material.product_category_material_1_7_8_000';'000';'IT180A';'material.product_category_material_1_7_8'
'material.product_category_material_1_7_9_000';'000';'S1000HB';'material.product_category_material_1_7_9'
'material.product_category_material_1_7_10_000';'000';'S0101';'material.product_category_material_1_7_10'
'material.product_category_material_1_7_11_000';'000';'SP170';'material.product_category_material_1_7_11'
'material.product_category_material_1_7_12_000';'000';'ST115B';'material.product_category_material_1_7_12'
'material.product_category_material_1_7_13_000';'000';'IT140GBS';'material.product_category_material_1_7_13'
'material.product_category_material_1_7_14_000';'000';'SH260';'material.product_category_material_1_7_14'
'material.product_category_material_1_7_15_000';'000';'SP120N';'material.product_category_material_1_7_15'
'material.product_category_material_1_7_16_000';'000';'S1150GB';'material.product_category_material_1_7_16'
'material.product_category_material_1_7_17_000';'000';'s1000';'material.product_category_material_1_7_17'
'material.product_category_material_1_7_18_000';'000';'S7439';'material.product_category_material_1_7_18'
'material.product_category_material_1_7_19_000';'000';'isola半固化片';'material.product_category_material_1_7_19'
'material.product_category_material_1_7_21_000';'000';'Rogers4450F';'material.product_category_material_1_7_21'
'material.product_category_material_1_7_22_000';'000';'高导热半固化片';'material.product_category_material_1_7_22'
'material.product_category_material_1_7_23_000';'000';'S1190半固化片';'material.product_category_material_1_7_23'
'material.product_category_material_1_7_24_000';'000';'台耀半固化片';'material.product_category_material_1_7_24'
'material.product_category_material_1_7_25_000';'000';'松下半固化片';'material.product_category_material_1_7_25'
'material.product_category_material_1_7_26_000';'000';'腾辉半固化片';'material.product_category_material_1_7_26'
'material.product_category_material_1_7_27_000';'000';'生益半固化片DP130N';'material.product_category_material_1_7_27'
'material.product_category_material_1_7_28_000';'000';'生益半固化片S7038B';'material.product_category_material_1_7_28'
'material.product_category_material_1_8_1_000';'000';'不流胶半固化片';'material.product_category_material_1_8_1'
'material.product_category_material_1_8_2_000';'000';'纯胶PP';'material.product_category_material_1_8_2'
'material.product_category_material_1_8_3_000';'000';'覆盖膜';'material.product_category_material_1_8_3'
'material.product_category_material_1_8_4_000';'000';'聚酰亚胺';'material.product_category_material_1_8_4'
'material.product_category_material_1_8_5_000';'000';'杜邦的板料';'material.product_category_material_1_8_5'
'material.product_category_material_1_8_6_000';'000';'联茂软板';'material.product_category_material_1_8_6'
'material.product_category_material_1_8_1_160';'160';'硅胶';'material.product_category_material_1_11_1'
